timestamp,SPY,QQQ,AAPL,MSFT
2025-01-02 01:32:00,105.89,205.18,151.91,249.25
2025-01-02 01:33:00,106.0,205.2,152.07,249.45
2025-01-02 01:34:00,106.02,205.6,152.22,249.7
2025-01-02 01:35:00,106.18,205.62,152.28,249.72
2025-01-02 01:36:00,106.1,205.8,152.41,249.78
2025-01-02 01:37:00,106.28,205.72,152.25,249.89
2025-01-02 01:38:00,106.27,205.83,152.63,250.22
2025-01-02 01:39:00,106.17,205.72,152.62,250.23
2025-01-02 01:40:00,106.22,205.89,152.87,250.87
2025-01-02 01:41:00,105.99,205.88,152.78,250.85
2025-01-02 01:42:00,106.12,205.44,152.58,250.37
2025-01-02 01:43:00,106.06,205.67,152.61,250.14
2025-01-02 01:44:00,106.01,205.63,152.53,249.78
2025-01-02 01:45:00,105.79,205.81,152.68,249.82
2025-01-02 01:46:00,105.8,205.81,152.62,249.83
2025-01-02 01:47:00,105.59,205.63,152.66,249.73
2025-01-02 01:48:00,105.39,205.29,152.41,249.31
2025-01-02 01:49:00,105.49,205.22,152.26,248.92
2025-01-02 01:50:00,105.52,204.75,152.0,248.17
2025-01-02 01:51:00,105.49,204.56,151.88,247.89
2025-01-02 01:52:00,105.36,204.79,152.24,248.11
2025-01-02 01:53:00,105.4,204.98,152.27,248.29
2025-01-02 01:54:00,105.45,204.9,152.36,248.47
2025-01-02 01:55:00,105.35,204.6,152.05,248.43
2025-01-02 01:56:00,105.55,204.58,152.08,248.39
2025-01-02 01:57:00,105.67,204.59,152.04,248.4
2025-01-02 01:58:00,105.61,204.24,152.01,248.13
2025-01-02 01:59:00,105.64,204.79,152.18,248.8
2025-01-02 02:00:00,105.7,205.12,152.19,248.76
2025-01-02 02:01:00,105.52,205.14,152.12,248.79
2025-01-02 02:02:00,105.56,205.15,151.97,248.78
2025-01-02 02:03:00,105.53,205.17,152.06,248.91
2025-01-02 02:04:00,105.44,204.66,151.59,248.32
2025-01-02 02:05:00,105.47,204.62,151.56,248.25
2025-01-02 02:06:00,105.65,204.5,151.3,248.17
2025-01-02 02:07:00,105.68,204.17,151.12,248.31
2025-01-02 02:08:00,105.61,204.15,151.2,248.34
2025-01-02 02:09:00,105.63,204.5,151.5,248.68
